,Group,Distance,Age_shield,Sample_Name,Sr,Nd,Hf,Sr_m,Nd_m,Hf_m,X_OC,X_SED,X_RC,Fd,P0,F_per,F_tot,dT_RC,Tp,d_rho_RC,d_rho_per,d_rho_c,d_rho_T,d_rho,v_p,Q_p,Q_v
61,HAWAII - MAUNA LOA,30,0.24,s_L00 525 [17258],0.7037,5.93020307,10.25514083,0.7036999992736113,5.9301254547586115,10.255460671930381,0.03865139092987717,0.003273567004526429,0.041385653609542716,0.012864614380768401,3.949823745577615,0.014086328053842526,0.03753455453607059,10.669156982626824,1515.1652654821614,7.449417649717689,-2.6452577378768067,4.804159911840882,-16.351361282733983,-11.5472013708931,21.62523198829306,105.48792770626495,4.505572358199994
62,HAWAII - MAUNA LOA,30,0.24,s_L00 014 [17258],0.703757,6.281333515,10.71485404,0.7037570066057364,6.2808645072871645,10.715232020331502,0.035985529468117054,0.0029135852234863473,0.03869259065715541,0.015260646872765947,3.950538938394436,0.014095638184678794,0.03786696908820608,10.45639578448445,1514.1803797577954,6.964666318287974,-3.146752089228165,3.817914229059809,-16.25385759602175,-12.43594336696194,23.289639772084985,113.60691242122367,4.895321777531497
63,HAWAII - MAUNA LOA,30,0.24,s_184-13 [20340],0.703686,6.261826268,10.8209417,0.7036859999314942,6.261789520248888,10.821357675950456,0.03362162423068052,0.0031996365374549404,0.037047701999461835,0.014947847077187902,4.025701442196043,0.015061160577299042,0.03889989683959517,10.127995748237776,1516.8835194908258,6.668586359903131,-3.087526662178255,3.581059697724876,-16.52146842959176,-12.940408731866885,24.23438648565898,118.21538890259396,5.232851458427463
64,HAWAII - MAUNA LOA,30,0.24,s_J2-20-14 [20340] / s_J2-020-14 [17258],0.703681,6.495913232,11.28065491,0.7036809978643814,6.495913008763401,11.28072436919024,0.03260858343169465,0.0032500649951307716,0.03599117593585757,0.01273493195164874,4.07015431721856,0.01571091745468904,0.038554296630167656,10.809345226100557,1524.7462147128672,6.478411668454363,-2.6333278632902193,3.845083805164144,-17.299875256573852,-13.454791451409708,25.197706106023603,122.91446406285404,5.3925194259094065
65,HAWAII - MAUNA LOA,30,0.24,s_J2-20-20 [20340] / s_J2-020-20 [17258],0.703691,5.969217564,10.64412893,0.7036910010988502,5.969213458820355,10.644132731148819,0.03909722117802733,0.0038392616771762682,0.04399350279672547,0.01096904395315628,4.128193797215907,0.016654726804219443,0.045955412624704414,13.051655770604745,1526.2950712082832,7.918830503410584,-2.249349378131362,5.669481125279223,-17.453212049620035,-11.783730924340812,22.068197023811315,107.64871209315379,5.629391463139427
66,HAWAII - MAUNA LOA,30,0.24,s_J2-19-10 [20340] / s_J2-019-10 [17258],0.703677,5.969217564,10.18441572,0.7036769715724822,5.967277172800021,10.18755035946279,0.03576469575116514,0.003242734864878121,0.040724605409299466,0.013961549258624022,3.9549606203056995,0.014150916155490332,0.0379188005056679,11.590419131716722,1516.0857761970678,7.330428973673904,-2.8727922096081913,4.457636764065713,-16.442491843509718,-11.984855079444005,22.444855953785407,109.48605515594895,4.724211591695253
67,HAWAII - MAUNA LOA,30,0.24,s_M26-14-2 [17258],0.703765,5.735130601,10.32586594,0.7037650000137732,5.735130525364944,10.3258668426989,0.04216378059040038,0.004084109597934902,0.047372350237565836,0.014075070842522498,4.107370647592691,0.01628993842491766,0.047425683025478324,13.359369082164976,1525.541639419791,8.52702304276185,-2.8760807054161983,5.650942337345652,-17.378622302559304,-11.727679965213651,21.96322656773643,107.13666598480613,5.781861225043611
68,HAWAII - MAUNA LOA,30,0.24,s_M27-11-3 [17258],0.703772,6.047246552,10.67949149,0.7037720017506384,6.047231293561335,10.679660242369078,0.039475374800243226,0.0036862458774283543,0.042941882794190187,0.014254124899166448,4.033201763705941,0.015162224151997321,0.0416402268858692,12.490098628820583,1521.5494605222036,7.729538902954234,-2.926214563789523,4.8033243391647105,-16.98339659169816,-12.18007225253345,22.8104524754499,111.26943576744408,5.272358281966473
69,HAWAII - MAUNA LOA,30,0.24,s_M19-2-1 [17258],0.70384,4.486666797,10.0429655,0.7038400252245247,4.489913903470769,10.02582439362806,0.048761771546147144,0.005817969272462833,0.058772758550510694,0.008576854243561832,4.3471945961136775,0.025004049387710975,0.053162723045844996,15.958225328159488,1548.6022793471116,10.579096539091925,-1.7316089204661498,8.847487618625776,-19.661625655364045,-10.81413803673827,20.252374258179387,98.79112477422625,5.9764197168989766
70,HAWAII - MAUNA LOA,30,0.24,s_M30-1-2 [17258],0.703739,5.715623354,10.29050339,0.7037390001099363,5.71562163278019,10.290580569057953,0.04244661905290138,0.0040052102477725286,0.047403166129731465,0.014727556326557959,4.085358305830462,0.015918007224240645,0.047133288688653255,13.539678052249139,1523.9812909925813,8.532569903351664,-3.0093113466112453,5.523258556740419,-17.22414780826555,-11.70088925152513,21.913053770013633,106.8919229706332,5.733087569220161
71,HAWAII - MAUNA LOA,30,0.24,s_M17-2-2 [17258],0.703661,6.12527554,10.71485404,0.7036609950552047,6.125271318891814,10.715561812067119,0.0364126801743593,0.0032657662455513868,0.040715595331920415,0.013644929476306075,4.01326392205217,0.01489696017811023,0.039824322744356086,11.293900402570928,1518.0641117550763,7.328807159745675,-2.807669446599776,4.521137713145899,-16.63834706375255,-12.117209350606652,22.69272482924716,110.6951600584766,5.016409405290641
72,HAWAII - MAUNA LOA,30,0.24,s_M19-17-1 [17258],0.703812,4.876811736,9.972240395,0.7038120028281265,4.8771982676804395,9.971835605446982,0.0477664789295712,0.005266682888214967,0.05410333444676471,0.01040530305930959,4.268903945779373,0.020732900726477918,0.04948818447300371,15.159763565326482,1535.9408359162016,9.738600200417649,-2.111182244858505,7.627417955559144,-18.408142755703963,-10.780724800144819,20.189799009891566,98.4858825797767,5.546147873383478
73,HAWAII - MAUNA LOA,30,0.24,s_M8-1-2 [17258],0.703688,6.300840762,10.7502166,0.7036880000272907,6.300631087332501,10.750393552059982,0.03019095013575821,0.0028581405079092384,0.03357075178623128,0.012679517666720028,3.9891576902450714,0.01458656971966689,0.034904561840821156,10.043111420183802,1515.125672499562,6.04273532152163,-2.628452267804528,3.414283053717102,-16.34744157745663,-12.933158523739529,24.220808526144676,118.14915558715857,4.692764439720056
74,HAWAII - MAUNA LOA,30,0.24,s_M4-14-1 [17258],0.703668,6.027739305,10.92702937,0.7036680031164799,6.02775703332519,10.92702816614161,0.0412437493626433,0.0040776272932622065,0.04475519051932749,0.009656940497730724,4.1820825735949825,0.0178380655393732,0.046547414624535925,12.77512539161533,1528.2981245605283,8.055934293478948,-1.9787072203300493,6.077227073148899,-17.651514331492304,-11.574287258343405,21.675957578062206,105.73536724121757,5.600564252482738
75,HAWAII - MAUNA LOA,30,0.24,s_M22-4-3 [17258],0.703669,6.027739305,10.57340382,0.7036689996848267,6.02773579962704,10.573426382990817,0.03839505568981934,0.0033807210678666348,0.04166307245681246,0.01382026304042751,4.023568876031939,0.015032479116855327,0.039840713096062325,11.505571842331028,1519.9872852494132,7.499353042226242,-2.840938476090423,4.65841456613582,-16.828741239691904,-12.170326673556085,22.79220126466068,111.18040632233443,5.040473107459589
76,HAWAII - MAUNA LOA,30,0.24,s_M14-32-4 [17258],0.703691,6.164290034,10.53804127,0.7036910000134171,6.163084252292235,10.538669096379865,0.032594838293482746,0.0032337190523010163,0.03693803350318804,0.01330134798440678,3.969699754987586,0.014339217149960844,0.03856927225568217,10.441544835610156,1519.8645891054516,6.648846030573847,-2.7477497934145974,3.90109623715925,-16.81659432143971,-12.91549808428046,24.187734616021288,117.98782098312066,5.178387754539246
77,HAWAII - MAUNA LOA,30,0.24,s_J2-020-01 [17258],0.703818,4.915826229,7.744399455,0.7038163629900296,4.569310986727704,8.039032997528377,0.030070034340328913,0.0029517135086121523,0.03206524028398569,0.020202305212716806,3.5908035092500903,0.008008249624417409,0.029393903871439246,9.21950677757907,1493.2138962311128,5.7717432511174245,-4.194443133261943,1.577300117855481,-14.17817572688017,-12.600875609024689,23.59851963677209,115.11362905916184,3.8503477671137283
78,HAWAII - MAUNA LOA,30,0.24,s_M18-17-1 [17258],0.703679,6.476405985,11.03311703,0.7036789989223522,6.47638177895433,11.033262774536727,0.031176082793687877,0.002785951691734216,0.034708108817940786,0.012470391223307661,4.0058993889227335,0.014805180636237003,0.03594598100976435,9.614195063573984,1517.024372261364,6.247459587229342,-2.5820582346973997,3.665401352531942,-16.535412853875044,-12.870011501343102,24.10254878815008,117.57228433329693,4.809182286115074
79,HAWAII - MAUNA LOA,30,0.24,s_J2-016-01 [17258],0.703768,6.105768293,10.46731616,0.7037680046996494,6.105089624415106,10.468623305108888,0.03751262004162571,0.0033907486721617467,0.04091794482674867,0.015378191271974179,3.9611379123769574,0.01422978566934181,0.039886561099655986,10.687583341414726,1515.8075531948907,7.3652300688147605,-3.163649193699069,4.201580875115692,-16.41494776629418,-12.213366891178488,22.87280561726661,111.57359452605439,5.064119684160913
80,HAWAII - MAUNA LOA,30,0.24,s_184-10 [17258],0.70368,5.910695823,10.60876638,0.7036799940940842,5.9107268858302255,10.608851457161713,0.03949151682516604,0.003857924247506781,0.0427233581414478,0.011469325430743967,4.038063391432663,0.015227378383176308,0.04341695756548004,12.01644000956227,1520.410631289158,7.690204465460604,-2.355063567869615,5.335140897590989,-16.870652497626633,-11.535511600035644,21.60333975669834,105.38113735390976,5.206408143689375
81,HAWAII - MAUNA LOA,30,0.24,s_J2-019-22 [17258],0.70368,6.105768293,10.32586594,0.7036800184486918,6.104384049248766,10.327649596176684,0.03068891210375601,0.0026101849656137554,0.033045116727051356,0.01584554911668459,3.8686891018990184,0.012994948093677704,0.03271667685699994,10.043167094736106,1506.0539154153212,5.948121010869244,-3.2865542202034375,2.6615667906658063,-15.449337626116797,-12.787770835450992,23.948531081030882,116.82098562987167,4.3491660834471935
82,HAWAII - MAUNA LOA,30,0.24,s_J2-019-19 [17258],0.703748,5.403507403,9.760065067,0.7037480005473613,5.403409026845539,9.760196915644613,0.045617055097032025,0.004029017779102288,0.05011442344664764,0.012038233390207738,3.9476576651198463,0.014057738470501048,0.04395915348062311,13.77034810434752,1517.192906188959,9.020596220396575,-2.4527955447441077,6.567800675652467,-16.55209771270693,-9.984297037054464,18.698274389721707,91.21022230525257,4.562561976672606
83,HAWAII - MAUNA LOA,30,0.24,s_J2-020-03 [17258],0.703682,6.164290034,10.85630426,0.7036820005490652,6.164273848727303,10.856313253465467,0.03604308522389164,0.003593564508147391,0.039399303567123706,0.010284420918567514,4.093278621310514,0.016043375234555235,0.04354409158515154,10.721252462976526,1522.2943720927256,7.091874642082267,-2.1190930968603388,4.972781545221928,-17.057142837179832,-12.084361291957904,22.631208028264126,110.39508097223455,5.470095380736954
84,HAWAII - MAUNA LOA,30,0.24,s_J2-020-09 [17258],0.703668,6.183797281,10.8209417,0.7036679967257922,6.183793184558752,10.821237514347214,0.0373522832827379,0.0034146295740237562,0.041486066624874994,0.012021098913305016,4.07869006924489,0.01581857944384091,0.04454857634688049,11.798656277082193,1520.5598405773217,7.467491992477499,-2.4715528272184963,4.995939165259003,-16.885424217154846,-11.889485051895843,22.266249995145287,108.61481490922529,5.506033357059835
85,HAWAII - MAUNA LOA,30,0.24,s_J2-020-03 [17258],0.703674,6.105768293,10.3612285,0.7036740142470993,6.103964174732653,10.362136046253863,0.030175568677827228,0.0024642761322901073,0.03599840678416289,0.013241615858737331,3.8665153718629366,0.012970121424002036,0.03626877215550412,9.997763044211348,1506.879534162458,6.4797132211493205,-2.7380793692913126,3.741633851858008,-15.531073882083339,-11.78944003022533,22.078888855990638,107.70086687330091,4.444961401795692
86,HAWAII - MAUNA LOA,30,0.24,s_M13-2-4 [17258],0.703667,6.730000195,11.74036812,0.7036670001318908,6.729975059727697,11.740608818027262,0.03220267361561834,0.0030938578569647355,0.03536686559109804,0.012283131046352657,4.081159176243991,0.015851010899755005,0.04146822116954538,10.131358762847938,1525.467082792724,6.366035806397647,-2.5415494107428693,3.824486395654778,-17.371241196479687,-13.546754800824909,25.369932146052413,123.75458305300087,5.839728271929707
87,HAWAII - MAUNA LOA,30,0.24,s_J2-019-04 [17258],0.703746,5.540058132,9.441802076,0.7037460000452811,5.530958270718402,9.454149368352574,0.034400343577591544,0.0029468899384045974,0.037724364944397695,0.01843690859295655,3.7501794406899176,0.011101136407104622,0.03577905909099034,10.413514521533433,1506.1682425160197,6.790385689991585,-3.805527709858737,2.9848579801328485,-15.460656009085955,-12.475798028953108,23.36427831727798,113.97099940367461,4.6402268633334085
88,HAWAII - MAUNA LOA,30,0.24,s_M14-20-4 [17258],0.703738,5.657101613,10.14905317,0.703738000843048,5.6571026253516035,10.149192004784567,0.04467702894729739,0.004073025084522846,0.04789937066565901,0.01629498406313153,4.027839884025427,0.015089304901674074,0.045541321784046226,13.630619874399688,1519.8449961293245,8.621886719818622,-3.327852652731876,5.294034067086747,-16.814654616803125,-11.520620549716378,21.57545227060017,105.24510213731529,5.454104657475844
89,HAWAII - MAUNA LOA,30,0.24,s_J2-019-08 [17258],0.703697,5.520550885,9.441802076,0.7036970002640699,5.519258317428555,9.445152660898925,0.035664023378119455,0.003039153391834551,0.040240230410512993,0.015021629755233558,3.8409484273248875,0.012594208044922551,0.03842417565517079,11.585433996989465,1509.3825351167284,7.243241473892339,-3.0924799432830605,4.150761530609278,-15.77887097655611,-11.628109445946832,21.776754061613225,106.22705270270217,4.644678233397605
90,HAWAII - MAUNA LOA,30,0.24,s_J2-019-01 [17258],0.703703,5.910695823,10.32586594,0.7037029999994258,5.910404343140687,10.326344992847549,0.039027959536590315,0.0035891674761119622,0.04304253078557721,0.013052567267990839,3.9719713542606554,0.014368082776271478,0.04360704230910516,11.820004323385165,1518.6263886032184,7.747655541403898,-2.6792662481286547,5.068389293275243,-16.694012471718622,-11.62562317844338,21.772097858796617,106.20433973544384,5.270051224013261
91,HAWAII - MAUNA LOA,30,0.24,s_M12-3-4 [17258],0.703607,6.12527554,10.57340382,0.7036069999164438,6.125235071233574,10.573485735979899,0.03836432110692698,0.003011423407139961,0.04287952989959189,0.011730753044030363,3.955880925106884,0.014163722781025567,0.043061988747538554,11.914306223684639,1513.1067774057415,7.71831538192654,-2.408351059714772,5.309964322211767,-16.147570963168405,-10.837606640956638,20.29632551479667,99.00551909763298,4.851426211302552
92,HAWAII - MAUNA LOA,30,0.24,s_M13-12-4 [17258],0.703659,5.579072625,10.50267871,0.7036590195684091,5.579782686735117,10.50186341559375,0.04503021891421294,0.004346640265532729,0.050881415507459594,0.010530234834198154,4.253639173096362,0.02013111194088088,0.048568705732798034,15.086535447640827,1535.536595766656,9.158654791342727,-2.1438077189546574,7.014847072388069,-18.368122980898953,-11.353275908510884,21.26205454141633,103.7163473467378,5.7321782372698085
93,HAWAII - MAUNA LOA,30,0.24,s_M13-21-4 [17258],0.703667,6.534927726,10.67949149,0.7036670000402937,6.530699917123021,10.69992767593985,0.0255348587322066,0.0021007898455653647,0.02760506939941006,0.016277316388142726,3.773976624344746,0.011518778163253068,0.027313284164445423,8.13124617548779,1497.5061775360218,4.968912491893811,-3.395101697046751,1.5738107948470597,-14.603111576066162,-13.029300781219103,24.40086069247432,119.02745043807256,3.699448587830661
94,HAWAII - MAUNA LOA,30,0.24,s_184-12 [20340],0.703694,6.281333515,10.57340382,0.7036940071194212,6.280768100933631,10.57452267070917,0.029590711512385928,0.0028066835592238807,0.033111660038126545,0.015315499925764468,3.946247436101544,0.014039800912106276,0.034752313193909104,9.88525149726935,1512.157696661705,5.960098806862778,-3.1763971451158954,2.7837016617468824,-16.053611969508786,-13.269910307761904,24.851466572025117,121.22550687842913,4.793951855526731
95,HAWAII - MAUNA LOA,30,0.24,s_184-7 [20340],0.70382,5.149913193,9.93687784,0.7038200013125768,5.1501160835460915,9.936827948847727,0.04534572670743715,0.005150691863030453,0.0510849769591364,0.012531225414375867,4.1327212437608996,0.016742071408269818,0.04642240374456581,15.120791012685826,1527.3731702153982,9.195295852644552,-2.550634097328331,6.644661755316221,-17.559943851324423,-10.915282096008202,20.44179364004479,99.71511292247826,5.267500091042569
96,HAWAII - MAUNA LOA,30,0.24,s_185-5 [20340],0.703772,5.559565379,10.14905317,0.7037720060354055,5.559557708727539,10.14916120404153,0.04323156234906521,0.00424677890917079,0.04758360242782492,0.01434090052825047,4.061365582942457,0.015554440108020005,0.04187567737906389,13.699180398745366,1522.9931609093708,8.565048437008485,-2.9297501416877725,5.6352982953207125,-17.12632293002771,-11.491024634706996,21.52002598093686,104.97473257826526,5.002217418456247
